DATE	IMPNONMO	IMPTOTAK	IMPTOTAL	IMPTOTAR	IMPTOTAZ	IMPTOTCA	IMPTOTCO	IMPTOTCT	IMPTOTDC	IMPTOTDE	IMPTOTFL	IMPTOTGA	IMPTOTHI	IMPTOTIA	IMPTOTID	IMPTOTIL	IMPTOTIN	IMPTOTKS	IMPTOTKY	IMPTOTLA	IMPTOTMA	IMPTOTMD	IMPTOTME	IMPTOTMI	IMPTOTMN	IMPTOTMO	IMPTOTMS	IMPTOTMT	IMPTOTNC	IMPTOTND	IMPTOTNE	IMPTOTNH	IMPTOTNJ	IMPTOTNM	IMPTOTNV	IMPTOTNY	IMPTOTOH	IMPTOTOK	IMPTOTOR	IMPTOTPA	IMPTOTPR	IMPTOTRI	IMPTOTSC	IMPTOTSD	IMPTOTTN	IMPTOTTX	IMPTOTUT	IMPTOTVA	IMPTOTVI	IMPTOTVT	IMPTOTWA	IMPTOTWI	IMPTOTWV	IMPTOTWY
2014-03-01	121.336814	155.023997	1597.609050	634.140183	1819.764039	30413.157633	1092.223464	2226.808937	94.414503	988.434832	6408.544524	7115.019580	354.067825	892.378398	453.923604	10983.353820	4249.459547	1037.732146	3222.637698	5438.398990	3143.856065	2444.570329	321.389207	10621.749347	2735.586049	1532.242244	1895.750001	459.610964	4438.593320	315.136345	371.456810	886.657156	10583.882001	171.371719	650.386807	11779.460350	5789.421977	1131.959443	1189.099590	6968.048581	1900.631026	688.500037	3047.692544	84.917104	5629.448185	25089.671063	932.320665	2013.268543	54.108957	443.477822	4354.289905	1845.155948	305.976506	194.784392
2014-04-01	134.915246	72.902941	1835.346879	677.703184	1936.049005	32100.274498	1146.988146	2136.371195	117.837590	1017.355170	6170.106156	7279.978257	524.514885	902.094905	572.616515	12795.604142	4467.388026	1059.541825	3539.046347	5777.709757	2818.106314	2540.651193	309.359507	10325.687279	2958.900717	1563.195024	1572.171676	549.621912	4518.532635	350.389373	367.278339	758.624775	10737.239236	163.379927	599.013223	11443.927462	5795.147633	1140.939822	1175.493118	6934.846608	1961.834038	664.795303	3114.224345	95.835347	5634.941388	27317.870661	876.660078	1874.025402	99.414757	355.886963	4454.641821	1983.818086	337.658179	218.399299
2014-05-01	123.358983	166.793332	1915.544474	622.356058	1775.580061	33750.370598	1198.454970	2086.531744	48.534669	975.834185	6147.175995	7158.715238	315.180609	899.031574	527.948068	12540.089149	4180.020228	1105.499100	3273.358069	4384.036404	2967.435674	2606.270919	321.237718	10728.276186	2679.543219	1560.828163	1570.299789	565.782471	4782.805289	339.104764	299.118292	1011.866133	11247.784650	169.407784	974.736453	11641.894929	5897.933575	1057.809704	1123.293135	6572.317215	2136.765578	779.332858	3128.192253	83.068508	5851.824114	25540.348050	924.044872	2038.361694	164.089688	368.612935	4684.543141	1986.452579	327.086858	177.398683
2014-06-01	123.473284	205.631034	1784.870787	622.195514	1526.573760	34121.298071	1178.813463	2255.716242	69.641318	860.183307	5568.887506	6695.652909	451.452506	854.966666	513.404051	12286.793675	4196.872599	1028.360815	3341.192968	4176.719355	2978.355824	2490.265251	283.247970	10485.652502	2858.197284	1574.391742	1314.163374	555.872457	4465.666057	311.052464	368.130430	1044.509808	11283.745143	185.005160	653.195425	10861.257481	6048.065931	1197.722445	1109.414459	6811.766445	2456.741449	750.652265	3134.991003	91.355016	5757.858053	25902.208852	950.015357	1941.688413	46.122472	388.921996	4487.262131	1871.392799	334.440509	147.203243
2014-07-01	112.824201	345.337983	2087.570146	659.778582	1593.378646	34501.251566	1263.464488	1937.700799	87.178173	910.888469	5883.422150	7105.884679	474.112047	856.773678	486.348296	12496.783380	3966.509439	1030.018453	3402.465364	5490.183291	3047.959138	2576.876263	348.688354	9749.761381	3321.797247	1623.463073	1298.978431	553.529228	4852.157407	346.647936	330.191521	954.836633	11358.584427	209.087097	653.029066	12063.629910	6029.021359	1067.171145	1144.134729	7390.293633	1943.800467	675.359839	3408.370371	96.319806	5924.568288	27307.744658	929.492821	2300.626003	56.983678	372.726858	4458.388090	2133.977179	347.380602	118.952275
2014-08-01	79.430570	235.581774	2052.114855	589.699210	1436.518524	34294.237944	1240.216720	1929.385367	84.148421	757.672666	5943.010282	7178.495369	465.258129	835.545916	439.779817	11667.279657	4076.723745	1020.155806	3198.751090	4747.126581	2765.274941	2529.952784	348.572074	10244.245873	2944.843996	1600.826375	1352.227065	586.190089	4634.016711	315.241868	295.520203	974.635477	10743.205570	221.857851	561.269741	10998.645250	6181.135486	1064.369914	1270.883613	7310.934416	2238.639397	645.067669	3407.972371	88.229778	5681.740369	24375.820276	905.896898	2075.933596	50.636620	382.213870	4236.662322	2123.174418	331.654963	168.936165
2014-09-01	95.884495	157.779965	2064.666488	680.035816	1532.828868	35543.988436	1268.432168	1981.008281	148.330820	853.382390	5998.696103	7027.862401	382.592413	803.237802	452.913710	12375.287006	4017.680689	968.070365	3404.310886	4529.956217	2839.447264	2488.572057	265.112452	10518.504809	2971.496149	1548.702033	1356.275646	573.894368	4471.628891	278.019926	319.709771	921.605644	10207.935848	210.669802	605.148976	11966.040340	6315.926491	1193.555174	1177.723585	7197.314927	2025.665374	726.575961	3561.282152	90.036401	6494.983098	26831.683121	983.955369	2147.537260	73.672708	405.419971	4641.271542	2121.704668	302.877692	163.235062
2014-10-01	97.708845	234.085923	2102.551905	706.881244	1576.505509	37897.567293	1335.565987	1939.274740	113.328397	928.142187	6178.319002	7651.173705	627.225261	858.915960	486.335733	12405.492114	4378.620659	950.621215	3542.892022	4565.094729	2926.414322	2609.774812	363.260584	11206.269157	3437.183844	1598.420173	1434.700221	548.018651	4522.672350	336.285782	421.488228	794.603502	11357.074120	218.057777	633.247168	12426.434274	6463.826206	1261.236564	1207.663432	7994.959624	1975.047898	781.032960	3697.234502	89.176323	6538.019205	25361.009861	964.896188	2306.597267	42.147917	394.501161	4802.742680	2302.023022	359.248478	149.238916
2014-11-01	64.499750	92.708795	1931.944657	577.759653	1576.803113	35755.375615	1164.415173	1640.755848	97.047161	786.763088	6048.918017	6856.490027	328.409206	798.521225	411.886195	10966.424819	3956.126499	897.327612	3207.474406	3860.133413	2509.538944	2518.552492	252.837937	10259.776586	3023.170553	1401.661993	1117.729279	480.262815	3943.409379	291.011858	353.910957	876.897298	9925.622801	183.063225	568.758378	10604.301733	5550.874620	1152.603848	1107.299013	6722.216552	1581.267899	590.622708	2995.993153	78.477026	5708.609443	24727.799213	907.193449	2011.651372	28.483975	375.010695	4202.925924	1882.423297	270.691681	153.776007
2014-12-01	101.263868	172.781591	1726.542766	622.196716	1685.677058	36504.707939	1238.568391	2550.436590	164.475735	724.487677	6209.417841	7086.075540	383.276674	773.170791	407.256705	11902.282726	4004.038617	814.616970	3276.102899	4240.092318	2767.062316	2866.210961	292.908433	10227.840266	2567.863449	1494.271045	1316.170024	485.069269	4136.872106	325.449823	339.481057	809.169752	10022.891205	200.700703	597.753305	10708.782563	5785.764995	1189.581022	1149.882327	7130.905769	1862.425042	689.223644	3055.012831	84.965920	6702.346729	23375.724783	1117.688648	1963.769670	23.497585	377.058635	4253.037040	1730.420562	307.575362	116.794138
2015-01-01	86.794539	166.312095	1870.923794	521.305684	1649.861403	31188.349163	1115.201602	2016.809828	156.175884	799.510653	6239.260941	7232.221781	333.874215	805.250974	423.106122	10407.007692	4017.901287	870.131525	3019.072174	3035.625873	2739.608373	2419.711237	326.478594	9055.800207	2292.548391	1399.116724	1080.740259	441.039172	4289.030114	301.948571	360.370036	769.429291	9153.547157	172.501105	534.842577	10469.819054	5670.209034	914.541491	1404.075665	6218.507971	1544.766759	563.523193	3241.818317	96.367751	6102.471077	22821.247293	936.087704	1959.182939	27.107774	356.784712	4060.654023	1875.937908	312.700809	101.997037
2015-02-01	84.920819	134.785746	1679.990944	518.481908	1552.086100	26521.239987	1002.131324	1738.810771	127.889503	890.150719	5474.679675	6545.611377	334.167201	752.522112	410.097421	8817.344507	3739.218693	775.957988	2742.526370	2682.769068	2661.909182	2273.593819	310.963462	8780.908043	2133.670975	1267.892041	966.802660	297.687085	3789.079041	246.703999	321.549849	813.578850	8382.792443	181.198896	462.915485	10078.674556	4989.169194	873.359128	1145.397537	6161.461592	1389.693973	611.605315	3167.243825	116.940260	5385.440654	19410.508788	897.259166	1900.970445	14.603337	395.229628	3755.619989	1650.378519	269.127333	83.040718
2015-03-01	130.849310	157.984220	1935.429781	667.215516	1707.360555	35080.175138	1149.925600	1803.993438	103.982124	768.849040	6311.079399	8013.732875	285.891003	927.744577	478.628283	10871.375707	4743.542059	1105.583242	3410.339466	2841.176893	2826.413535	2943.254768	337.398994	11050.450450	2605.022207	1655.048536	1193.225599	318.705650	4460.566885	337.535580	389.262743	962.099997	10705.959590	187.214884	722.259813	12283.533980	6167.618121	1011.254830	1362.476269	7481.065987	1467.575113	670.668495	3428.662308	133.773929	6720.227996	22042.765620	1065.285419	2301.365736	9.506168	374.124664	4477.132769	2087.746780	386.944433	104.635495
2015-04-01	128.459349	508.602921	1961.727372	512.444981	1850.124794	33214.257349	1059.758808	2462.222050	113.516943	754.095075	5756.057847	7655.961881	327.244638	897.794823	483.058422	10564.231785	4367.297184	1018.125536	3607.318824	3177.133763	2594.870771	2652.559158	241.894966	10418.634413	2518.255536	1614.756519	1238.238995	356.627308	4290.170070	312.404305	381.349845	773.926432	9412.315271	197.107872	631.581851	11500.089009	6041.134427	1079.231052	1192.866920	6460.963832	2119.000810	680.854847	3316.260248	118.234593	6075.909542	21717.701910	1047.264514	1979.984929	8.498675	314.152945	4546.138757	1999.353014	322.264179	102.409722
2015-05-01	123.960023	219.582068	1925.320858	609.217178	1676.276148	33532.518255	1082.404493	2548.824167	112.179402	815.304939	6408.416333	7484.038356	320.577099	810.282313	431.126525	10172.707875	4304.487358	1033.635303	3188.237932	3086.370322	2524.063894	2590.891440	255.818864	10029.324729	2289.143430	1591.617241	1157.218558	339.466340	4353.419628	252.285501	340.833690	825.101037	10225.019880	182.816172	1255.241594	10934.425742	5623.106199	928.127774	1250.468884	6011.677570	1658.984790	601.602675	3307.743569	94.154403	6062.907188	20929.256153	897.102158	2048.489809	5.056990	297.743555	4134.913828	1901.487741	289.538581	121.828384
2015-06-01	99.932332	229.121403	1912.131964	842.856709	1745.923027	36000.050280	1191.050850	3089.494794	72.480788	782.659843	6282.719651	7377.915641	350.812480	847.794136	479.057753	10171.318717	4124.594422	981.287101	3367.487971	3288.648180	3072.543232	2567.045910	370.525568	11214.957010	2426.535983	1672.433503	1188.172778	395.520717	4751.637852	253.967461	356.664698	842.579673	10639.667319	184.985249	833.767647	11024.446942	6104.665361	903.064302	1202.904905	7442.944449	1512.318248	736.627185	3425.662719	90.809148	6652.953361	22650.289033	1081.884644	2027.415783	6.540688	367.927632	4415.039353	1888.426018	306.042844	100.374445
2015-07-01	81.791808	320.569391	2033.216825	763.284433	1422.018609	35133.224924	1201.076851	1758.264456	53.797821	832.814209	6363.668114	7578.682770	306.139799	798.305106	441.072157	10230.318889	4198.516851	1034.760429	3298.931998	3303.464946	3017.845292	2704.362818	280.129039	9479.473342	2519.928727	1661.668176	1207.057958	414.408089	4530.978081	244.369763	330.655210	833.868324	10909.643883	206.613280	763.693667	12167.425716	6025.214151	868.116821	1255.869298	7011.982506	1799.177439	709.859334	3375.058131	92.118625	6458.040064	21709.716493	1121.300918	2244.131024	6.258201	326.117334	4445.773457	1986.809311	323.525754	116.724769
2015-08-01	79.434041	220.008145	1958.836455	644.616975	1464.096286	35600.365001	1088.519199	1880.835319	36.099638	775.989625	5850.876902	7496.571510	349.456897	752.246147	473.131001	10160.171600	3786.276937	1040.691621	3137.323744	2605.469526	2903.122845	2669.644784	293.769819	10985.809594	2420.321721	1587.594281	1230.580903	337.160758	4469.658265	246.665106	331.060842	774.431571	10604.159636	196.356806	876.843270	10590.320185	5853.738660	855.571780	1102.180517	6443.347554	1493.873786	720.398569	3401.350177	87.276304	6541.819681	21094.544661	1082.100884	2208.232711	6.405759	343.814561	4567.638039	2042.164854	368.059182	108.770031
2015-09-01	167.978804	151.673376	1677.100911	691.891858	1517.770099	35592.361957	1065.663983	3027.167518	34.003565	651.379341	5883.400197	7206.153995	270.677367	737.386793	414.569743	10545.744094	3891.040092	1038.515496	3151.378949	3190.978947	2918.575852	2593.433470	318.725799	10654.421309	2321.815154	1613.669160	1225.919289	323.189225	4342.878868	241.825514	329.543547	737.159264	10052.613817	185.662163	941.067472	11081.983489	5688.272282	963.892546	1286.247487	7281.035756	1586.665148	751.946493	3191.604910	81.579554	7190.263820	20726.531668	1166.680353	2065.415233	8.437289	347.350420	4409.341158	2026.698815	313.536779	85.283205
2015-10-01	156.884668	159.331257	1725.959531	903.529277	1623.515977	36876.673061	1167.699881	1877.870713	42.869091	584.499006	6327.136348	7923.401675	393.697489	748.239865	408.026420	10770.775846	3987.133236	982.177918	3574.582727	2722.509964	2905.546579	2823.488856	301.384602	11285.046578	2609.508545	1590.717839	1392.831590	279.286573	4458.871601	251.784714	313.280838	666.593494	10140.663383	190.652954	828.727691	12273.314864	5943.089927	889.337176	1209.481500	6603.333076	1753.546133	728.147795	3362.037499	77.667039	6612.370614	20541.767154	1038.399295	2318.478306	16.021114	334.113416	4460.272389	2102.974989	295.830994	83.977799
2015-11-01	123.128085	117.235077	1635.357549	629.159820	1625.001818	35950.172968	1178.467274	1704.372629	26.932621	797.695155	6234.124533	7238.814871	220.981001	644.116649	364.553985	9539.254821	3992.551518	941.615926	3034.741802	2357.867217	2696.824466	2747.876986	303.888216	10649.225073	2443.514835	1424.315755	1129.445728	282.607851	3958.584152	241.011943	306.197522	604.062164	9387.257418	202.716614	919.061569	10672.555459	5409.996776	854.357774	1118.845344	6472.153156	1674.365907	677.088045	2918.970527	76.292742	6568.651087	19160.320000	875.314451	2058.083016	11.164999	292.885286	3930.871974	1826.546700	307.572473	68.345545
2015-12-01	120.668560	108.450946	1584.493548	607.654038	1917.681730	33647.776354	1205.349377	2069.224613	33.134410	793.151817	6352.060503	6944.294573	262.285887	641.377499	359.206736	9058.036182	3958.382835	951.075904	3129.497566	2958.113395	2799.532592	2532.115344	345.624181	10621.288092	2007.755266	1439.012334	1068.150747	276.981645	3634.956661	206.855344	375.091997	711.007408	9946.783347	160.745088	826.275163	10122.453675	5445.112519	874.512582	1290.926486	6215.335166	1603.245381	784.951006	2907.861778	75.350825	6612.822847	19378.833198	893.215198	1958.782705	11.263683	312.689984	3932.053839	1660.866396	286.529155	67.468772
2016-01-01	147.499342	135.528033	1725.888361	614.611821	1745.168335	31164.867454	952.847952	1368.519444	22.786686	536.527818	5829.530284	6321.374675	209.999784	669.965583	318.668527	8377.045481	3646.739084	946.897828	2874.914108	2223.459945	2605.786121	2460.822450	330.324814	9890.399236	1974.811493	1502.542608	967.105772	253.092376	3555.237036	195.923258	310.311933	651.979367	8313.975255	204.103558	779.196721	9820.139572	4856.979096	872.856974	1438.095162	5965.319149	1295.342195	438.624813	2999.556086	71.685528	5734.747928	17746.377330	929.412199	1914.983400	10.170080	317.836499	3978.509718	1835.233957	277.556351	76.009690
2016-02-01	114.435893	124.578943	1726.685029	667.406448	1718.981298	31338.206905	863.801224	1762.350460	25.810377	683.717572	5709.670939	6787.907392	156.995016	664.455837	360.149971	8507.805998	4014.471796	1036.448932	3111.144575	1974.054245	2628.285503	2380.155127	258.898954	10467.403674	1883.385449	1481.481271	1001.108275	204.231096	3930.061684	206.521729	310.732546	661.569276	8760.407514	192.975456	711.580358	10021.772752	4969.998890	775.221040	1271.265844	5996.052786	1227.897993	553.634754	3018.878083	69.544924	5586.264646	16959.873871	860.203827	2083.963890	38.578324	312.116091	4165.891189	1682.883322	325.779680	88.403430
2016-03-01	106.085932	231.390433	1884.929079	570.748389	1852.244342	31859.940625	926.797578	1873.467676	39.710562	837.143303	6335.610488	7306.467966	216.951418	738.431384	347.635994	9275.575776	3768.908754	998.995373	3179.696661	2931.199071	2677.932504	2554.921257	244.420821	11260.593072	1923.380348	1421.504061	1080.976853	229.642019	3883.299759	235.035160	320.918240	698.223201	8773.983593	193.380706	708.389066	10951.863023	5144.342252	707.627906	1342.443209	6546.523689	1698.866123	822.646350	3459.725621	89.572315	6376.121801	18680.880587	994.195077	1957.107629	8.322771	338.690946	3964.822955	1675.364392	321.697572	63.761602
2016-04-01	90.447273	166.344953	1790.870852	734.113017	1669.188718	31304.587389	981.537197	1409.200077	34.892653	818.396846	5938.733450	7338.618462	178.566497	723.829404	344.648432	10268.067279	4096.916377	906.485555	3159.585604	2430.722513	2615.858958	2469.157106	269.329859	10893.711481	2139.290786	1338.659024	1159.932948	251.011266	3814.037278	221.692044	317.338738	702.137485	8341.416533	176.348220	697.678727	10497.359768	5087.631547	672.670293	1478.602473	6228.339823	1947.958948	662.723591	2850.187990	92.776675	5785.418926	18033.332732	1054.795254	1966.119272	13.544363	276.271896	3792.052317	1732.229136	286.842936	66.272741
2016-05-01	74.598500	177.420597	2014.687181	520.156689	1691.908600	33735.175038	971.213320	1650.326918	26.524724	516.317996	6078.714722	7350.365746	246.148477	695.892167	407.785895	10444.071342	4375.590021	941.349685	3204.370048	2770.102637	2896.610436	2710.768816	283.862963	11327.602935	2200.052634	1370.110368	1161.876759	311.073246	3958.385822	243.496905	306.691290	759.392612	8981.748712	182.624459	1385.824125	11962.728625	5500.380028	679.779778	1496.765193	6068.033677	2218.190418	792.476274	3039.466676	92.645978	6344.025917	18381.509869	1131.146226	2060.153746	32.208994	261.067859	3557.632216	1790.628651	296.107265	67.760625
2016-06-01	79.870674	231.214514	1926.742548	665.869993	1505.275326	34512.684667	1108.721838	2338.038702	44.288593	612.376817	6144.430450	7505.658777	363.758602	700.432109	455.896312	10558.015690	4035.371156	1003.602804	3446.222310	2865.554703	2894.609008	2673.854910	270.719304	11716.394795	2310.295055	1398.343960	1146.249811	326.826516	4130.893539	233.810092	302.507096	768.695458	9198.998013	182.711854	832.929527	10433.932650	5539.012546	837.038215	1549.110764	6722.408405	2171.803060	660.811558	3170.537161	81.977665	6460.773418	20988.639269	1197.565000	2195.782248	4.129140	320.655168	3980.401121	1786.681668	296.968610	63.808984
2016-07-01	50.351874	224.548404	1727.690857	616.786339	1562.252582	33418.181540	1074.963044	1661.371745	48.805700	548.764029	6311.884166	7359.916209	259.269708	676.849463	362.168052	10496.272673	4078.470180	937.141360	3241.204078	3149.069424	2738.659377	2552.912627	268.997499	10394.536171	2222.764354	1325.912033	1107.420180	310.582334	3998.472320	172.889657	295.768098	736.795480	9211.483513	168.230293	840.137265	11501.264900	5292.224838	696.959870	1560.261996	7013.408412	1454.625863	854.961642	2819.770021	87.804181	6131.572475	18914.115435	1031.594648	2170.583719	50.420969	314.523655	3868.947097	1838.523897	270.031445	69.772361
2016-08-01	80.044539	263.024262	1974.489988	684.356735	1665.896907	36308.307517	1123.268063	1841.315135	67.362530	534.309106	6540.527101	7378.796287	289.919798	722.431851	356.557715	11418.295389	4539.924372	890.514588	3525.031852	2823.480754	2989.061718	2582.786091	278.761447	11764.413296	2461.773495	1519.101604	1349.117445	316.852740	4265.809309	235.496613	290.101230	800.938965	9861.862728	201.323178	928.374493	11075.951470	5647.289998	598.273813	1429.509968	6368.977344	2254.637189	842.139848	3342.625518	95.531284	6715.094260	20660.914495	1209.419561	2348.968410	97.797040	347.182362	4009.301609	1995.383618	278.004214	92.452755
2016-09-01	133.437971	166.194728	1854.663522	641.230997	1622.550084	34701.454571	1053.958244	1699.935448	51.605565	473.956133	6114.878332	7220.672333	282.389147	658.769343	370.860968	10358.759210	3941.893985	922.507539	3509.957831	2740.080580	2865.531040	2395.969955	254.748997	11987.814603	2378.987900	1376.585456	1265.839913	308.737228	3920.633611	202.498000	286.398270	704.341609	8827.799861	217.999320	910.115115	11617.500939	5401.496036	674.990744	1384.469401	6454.703231	2053.918877	840.430821	2984.979643	99.849600	6928.293553	19441.599321	1169.382923	2222.594622	76.415407	300.255949	3974.577315	1946.149068	259.115322	70.866318
2016-10-01	129.793661	124.809552	1988.676214	831.984177	1510.558259	37713.924989	1074.859437	1785.677792	56.705879	616.413763	6082.486717	7353.759505	224.303559	666.737772	426.047022	10726.497599	4183.187636	873.167382	3570.029688	2695.585035	2992.481390	2541.541656	280.133237	12379.860936	2801.340723	1467.741609	1200.696210	331.326032	3959.327285	201.868058	282.274996	661.408277	9382.130092	195.981248	892.157311	11972.215048	5666.314700	659.421001	1586.916657	6665.428018	1514.419397	696.796122	2883.501330	81.737064	6410.433828	19579.189916	1061.743157	2375.251027	116.778502	307.196234	4049.566823	2205.148617	244.984500	76.163401
2016-11-01	160.360494	120.608108	1734.463291	679.253988	1551.743299	37945.141662	1042.019450	2290.984903	29.347875	605.887806	6364.554893	7353.266228	224.655440	646.119357	360.511943	10821.544547	4526.180929	829.805810	3657.591973	2962.656134	2833.659272	2631.048841	284.902742	11695.345472	2603.040478	1454.445560	1251.090846	325.038357	3963.496722	237.630352	263.176584	689.701307	9325.208871	196.231564	858.336803	10366.298251	5500.721908	633.513232	1515.598264	6717.995102	1616.448217	792.970128	2884.878660	87.816549	6380.242084	20308.929669	1079.006721	2386.615368	76.036765	294.253802	3897.947768	2049.215044	244.253729	78.924280
2016-12-01	148.082453	125.352025	1775.070137	601.657978	1550.825820	36059.660051	1048.576420	1660.920948	38.927712	771.320768	6166.887560	6904.717561	274.353992	661.718783	382.546464	10206.747423	4301.927943	846.914847	3494.745035	2855.810205	3043.168397	2729.640332	328.502655	11106.082909	2100.272503	1533.180549	1236.765992	320.570076	3658.850816	174.396067	269.470518	772.992048	9066.874513	178.369131	1015.422983	9834.028266	5637.152503	673.952731	1540.001122	6384.349682	1743.883708	786.435416	2653.019308	79.735453	6376.330356	19349.402873	1259.970205	2185.586108	66.992024	313.418095	3735.102422	1861.301544	229.957288	62.328604
2017-01-01	135.004733	79.498653	1889.850236	656.975180	1921.635112	34870.044790	1043.219882	1428.062949	40.792137	616.432533	6152.011771	7170.309452	233.122560	740.835035	361.990600	10269.714918	4263.545964	845.539383	3350.717965	3775.133826	2807.355483	2510.710467	262.003287	10974.426988	2256.588269	1512.429770	1151.835718	359.324689	3597.194221	169.771510	319.376712	954.073659	9062.229323	164.888066	784.513706	10350.645851	5537.103015	739.393468	1878.170425	7021.257881	1375.289531	617.805504	2896.579867	83.850876	6213.745662	20648.182256	1030.524687	2212.410558	186.117308	331.369561	4021.156272	2043.901257	244.053520	75.154383
2017-02-01	104.130362	155.293995	1802.455500	668.602865	1563.076555	29736.342470	901.133179	1386.189553	22.516420	718.342269	5754.899100	6335.626014	319.785739	688.657058	379.787178	9263.987775	3950.952438	772.851427	3402.531137	3108.525706	2478.656484	2250.708636	231.695170	11037.410242	2399.809201	1428.539373	1091.439126	353.840950	3525.804846	180.319604	329.827773	835.138757	8431.517336	168.339486	748.946500	8978.933774	5461.512111	645.160453	1370.620703	6056.161326	1293.989296	516.097085	2850.782971	71.485154	5602.615110	19208.387007	1008.869264	2122.649044	112.002086	363.654127	3347.574477	2013.188128	249.219011	62.369963
2017-03-01	188.492713	143.077482	1977.098747	789.200729	1650.259791	34739.073124	1070.098546	1514.084686	38.036989	579.371566	6336.149767	7371.757594	270.031964	806.652156	403.647466	10992.383555	4764.746731	887.850320	3823.325254	3552.219922	2736.203154	2768.604488	246.078720	12227.759683	2295.754397	1565.259196	1250.611528	365.605913	3846.490586	249.871401	351.211809	879.508506	9073.284339	210.180105	970.851155	10140.659885	5540.009093	776.647699	1599.343006	7087.471744	1844.507863	724.412419	3326.440990	90.322827	6821.189575	22695.196298	1056.746445	2367.670955	161.210149	285.349300	4042.136549	2277.305596	302.440260	59.164913
2017-04-01	116.403969	78.904363	1903.773560	531.190722	1570.173298	34679.176522	1127.075859	1458.113989	43.893869	598.310166	5908.747233	7509.802465	258.815193	738.216202	454.368023	11761.293464	4461.440719	869.288999	3593.994567	3146.097658	2657.036553	2551.763700	246.047226	11349.712616	2195.089347	1448.022002	1210.476412	387.491270	3633.862290	203.280059	291.313522	909.605456	8829.882398	167.704480	835.531158	10492.824405	5250.779553	727.736849	1513.642193	6542.667320	1634.165550	645.549877	2977.958617	87.032523	5658.097154	20747.472325	1106.262507	2456.841090	77.128554	265.625776	3876.434306	2159.809332	276.440675	78.547523
2017-05-01	164.078802	183.509469	2066.493968	703.467462	1827.164970	37166.292782	1148.930360	1559.477558	36.612267	673.427408	6258.510648	7845.148367	374.735408	741.684489	494.919734	12045.404638	4784.539998	978.193783	3912.053878	3173.304882	2950.700988	2835.794451	287.617997	12174.135534	2453.153436	1659.971919	1311.426455	377.182305	3949.093063	238.061703	318.836551	952.789983	9808.618043	187.155644	1746.947918	10938.483947	5376.687261	926.612159	1382.255283	7016.841242	1992.137795	717.517480	3217.888062	100.950684	6134.710337	22765.220400	1167.563248	2459.435669	94.976394	263.508807	4094.468143	2338.899597	297.742264	71.699276
2017-06-01	92.350897	180.173160	1903.877495	670.469656	1841.097260	37194.187084	1137.741475	1720.464919	38.075112	640.344577	6247.653563	7347.574125	219.982254	800.082475	476.407035	11456.288434	4477.668510	873.335611	4102.724381	3095.824059	3022.141527	2716.600547	293.925028	12641.356407	2498.366330	1588.649001	1329.367430	336.882749	4160.236054	207.086882	310.044768	866.879751	9300.280531	195.370443	1083.164608	9993.590450	5962.939981	837.733071	1353.019872	7216.315302	1683.573474	725.266406	3232.316821	87.837709	6260.660594	22925.058422	1206.047987	2555.854449	177.911158	273.307454	4189.749642	2311.960156	276.361957	54.995606
2017-07-01	125.034199	207.630384	1849.084363	898.948078	1559.169643	36472.803260	1135.391779	1513.125561	42.495846	524.923162	6052.022048	7899.006005	317.533452	729.914816	461.072117	11554.957965	4356.863215	956.888490	3974.931077	3088.874570	2994.911584	2805.616664	281.332717	10028.796454	2396.661707	1551.873228	1338.314031	338.688662	4077.523856	221.000213	297.516981	1003.668978	9603.540298	162.244091	956.925106	10603.432433	5438.614485	815.419464	1565.967823	6809.528484	1605.105684	871.928150	2896.392568	89.843745	5855.389859	21422.031738	1063.950171	2397.638964	118.722027	285.328540	4109.571662	2133.496817	334.448501	60.917743
2017-08-01	118.928503	117.278467	2046.879536	835.008167	1692.312053	37963.449304	1087.345436	1499.662604	40.879650	589.885351	6398.346470	8044.874465	297.162320	797.194062	564.810091	12178.893942	4649.237581	944.341307	4167.712456	2756.885132	2967.534851	2632.168094	286.573395	11787.407027	2647.321918	1674.022386	1344.296305	359.666393	4271.109515	237.995427	327.455656	977.847106	10402.899531	186.888913	950.768611	10090.705492	5883.936462	814.886415	1574.962306	7341.917802	1805.175672	917.854714	3195.225726	97.560102	6944.933182	21864.318332	1145.248270	2476.031246	71.065763	310.239029	4545.363020	2476.793436	321.243341	66.267361
2017-09-01	126.681496	167.893402	1993.862761	1018.919180	1588.740826	37355.127997	1092.710221	1723.827593	33.059650	751.125054	5801.740155	7776.571074	300.048964	781.203670	520.412970	11669.938490	4317.081332	847.802134	4192.560150	3189.888814	2917.927528	2599.702163	257.243264	11336.199077	2426.091484	1576.595349	1263.470523	367.836156	3968.494107	262.344375	299.916526	985.306722	9208.694694	206.294138	984.444571	10292.791649	5820.525550	867.305742	1454.296231	6713.343871	675.566744	693.379511	3123.086372	100.145546	7041.661934	21210.403470	1275.995824	2437.845868	21.106211	305.190280	4407.272917	2197.934350	272.805651	86.517983
